student_id,institution_name,campus_location,degree_program,start_year,graduation_year,GPA_start,GPA_mid,GPA_final,credits_completed,internship_participation,extracurricular_involvement_level,study_abroad,on_campus_employment,gender,ethnicity,age_at_graduation,first_generation_college_student,family_income_bracket,high_school_GPA,employment_status_6mo,employment_status_1yr,job_title_first,industry_first,salary_first,job_city,job_state,job_region,graduate_school_enrollment,graduate_field_of_study,job_satisfaction,alignment_with_major
fe66e0f3-9d98-44da-b7bf-262d307cf751,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2018,2022,2.37,2.51,2.72,133,0,None,0,0,Female,White,22,0,Low,3.06,Unemployed,Employed,,,,,,,0,,,
ca6683c5-c4fe-4ea2-93ab-b2245e947dd5,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2020,2024,2.54,2.41,2.27,136,1,Low,0,0,Male,Asian,27,1,Medium,3.4,Employed,Employed,Armed forces operational officer,Media,46604.0,Austin,TX,South,1,Arts & Humanities,10.0,1.0
62ba7193-4940-4991-bd4b-1b2340a0dab5,University of Illinois Springfield,"Springfield, IL",Business,2020,2024,2.65,2.85,3.31,129,0,Low,0,0,Male,White,29,1,Medium,3.31,Employed,Employed,Art gallery manager,Consulting,57437.0,Naperville,IL,Midwest,0,,8.0,1.0
2096c17b-89f4-4b42-a3d0-c48a0e8f51b8,University of Illinois Springfield,"Springfield, IL",STEM,2019,2023,2.98,3.27,3.55,135,1,High,0,0,Female,Asian,26,0,Low,3.41,Employed,Employed,Haematologist,Research,83596.0,Rockford,IL,Midwest,1,STEM,7.0,0.0
e43070cc-5e4e-4879-9dd0-d757af38d9f7,University of Illinois Springfield,"Springfield, IL",Business,2018,2022,2.24,2.59,2.67,139,1,None,0,0,Female,Hispanic,29,0,Low,3.03,Employed,Employed,Engineering geologist,Finance,65472.0,Naperville,IL,Midwest,0,,7.0,0.0
222ceb04-043d-448b-b101-f25c19df4e77,University of Illinois Chicago,"Chicago, IL",Health Sciences,2020,2024,2.68,2.93,2.89,127,0,None,0,0,Non-binary,White,23,0,Medium,2.46,Employed,Employed,Advertising account executive,Healthcare,55058.0,Bloomington,IL,Midwest,0,,8.0,0.0
7ebb4e10-5db3-4821-b9a7-7427e6076b0f,University of Illinois Chicago,"Chicago, IL",Health Sciences,2017,2021,2.74,3.38,3.22,140,0,Medium,0,1,Non-binary,Black,26,0,Medium,3.92,Employed,Employed,Music therapist,Healthcare,50247.0,Springfield,IL,Midwest,0,,6.0,0.0
8fd566c1-fbbf-41ee-8c6d-aa8dfc649b11,University of Illinois Chicago,"Chicago, IL",Education,2017,2021,2.97,3.63,3.65,134,0,Low,0,1,Female,Hispanic,26,0,Low,3.35,Employed,Employed,Claims inspector/assessor,K-12,41264.0,Champaign,IL,Midwest,0,,9.0,0.0
f24944a7-e0dc-4f1b-9e85-872fc5e3d061,University of Illinois Chicago,"Chicago, IL",STEM,2018,2022,2.47,2.67,3.05,120,1,Low,0,0,Male,Other,28,0,Low,2.91,Employed,Employed,Retail manager,Engineering,76720.0,Champaign,IL,Midwest,0,,10.0,1.0
a29b1b98-05b2-4f7a-a35c-c6887958b91b,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2016,2020,2.47,2.45,2.71,121,0,Medium,0,1,Male,Black,28,1,Medium,3.4,Employed,Employed,Software engineer,Media,36351.0,Bloomington,IL,Midwest,0,,6.0,1.0
3cc9efac-754a-48dc-bc32-2b4a5b31a934,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2016,2020,2.29,2.3,2.41,123,0,Low,0,0,Non-binary,White,22,1,High,2.89,Employed,Employed,"Surveyor, rural practice",Healthcare,43566.0,Decatur,IL,Midwest,0,,8.0,0.0
98ddf52e-d8da-4789-a089-b642074b28ba,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2018,2022,2.74,2.8,2.52,140,0,High,0,1,Female,Hispanic,28,0,High,4.0,Continuing Education,Continuing Education,,,,,,,1,Arts & Humanities,,
ebb00a21-f335-4eea-a49b-ddbc5f23b1a4,University of Illinois Chicago,"Chicago, IL",Education,2020,2024,3.62,3.67,3.74,120,0,None,0,1,Male,Hispanic,27,0,Low,3.04,Employed,Employed,Paramedic,Higher Education,50819.0,Champaign,IL,Midwest,0,,7.0,0.0
bd42f7f1-1fb7-41a2-90b6-62e3e52a319e,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2020,2024,1.73,1.57,1.8,136,1,None,0,0,Non-binary,Hispanic,24,0,Low,3.35,Employed,Employed,Barrister's clerk,Nonprofit,41403.0,Decatur,IL,Midwest,0,,6.0,1.0
c8e88fa9-a5fa-42fc-ba5c-1016babf05ac,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2019,2023,2.59,2.72,3.32,137,1,Medium,0,0,Male,Other,23,0,Medium,2.66,Employed,Employed,Tourist information centre manager,Higher Education,56686.0,Chicago,IL,Midwest,0,,9.0,1.0
9127c835-d5a7-4f55-9338-addfd28a8c71,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2018,2022,2.51,2.81,2.67,129,0,Low,0,0,Female,Black,23,1,Medium,4.0,Unemployed,Unemployed,,,,,,,0,,,
9e9a4539-366f-4016-b376-a5c86e406259,University of Illinois Springfield,"Springfield, IL",Business,2016,2020,2.41,2.67,2.87,133,1,None,0,0,Female,Hispanic,22,1,Low,3.07,Employed,Employed,Sport and exercise psychologist,Finance,58071.0,Milwaukee,WI,Midwest,0,,8.0,0.0
bf381d60-0f59-4c40-9b10-da64cfb2bd3a,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2016,2020,3.14,3.21,3.29,128,1,None,0,1,Non-binary,Black,24,0,Medium,3.58,Employed,Employed,Agricultural consultant,Technology,78787.0,Chicago,IL,Midwest,0,,8.0,1.0
7ee52b42-0ef9-4b8f-a7f7-a34267515d45,University of Illinois Chicago,"Chicago, IL",STEM,2017,2021,2.66,2.62,2.55,123,1,None,0,1,Male,White,26,0,Medium,3.44,Employed,Employed,Prison officer,Research,81048.0,Chicago,IL,Midwest,0,,7.0,0.0
2c29ec9e-d952-4d8c-9fa8-4896ff8d2e18,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2020,2024,2.93,3.12,3.35,131,1,Low,1,0,Male,Black,27,1,High,3.11,Employed,Employed,Statistician,Higher Education,52052.0,Decatur,IL,Midwest,0,,7.0,1.0
564080c8-1475-4468-9ee8-c1662bafddea,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2017,2021,2.83,2.93,2.79,122,0,Low,1,0,Male,Hispanic,22,0,High,3.33,Employed,Employed,Records manager,Technology,65098.0,Champaign,IL,Midwest,0,,7.0,1.0
11c09669-148f-448c-be48-e9248555e5f9,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2016,2020,3.07,3.05,3.34,139,0,Low,0,1,Male,Black,23,0,Low,2.43,Employed,Employed,Local government officer,Nonprofit,37414.0,Peoria,IL,Midwest,1,Arts & Humanities,7.0,1.0
1e550418-7199-40c3-af7f-99d783662491,University of Illinois Springfield,"Springfield, IL",STEM,2017,2021,2.49,2.9,2.68,135,0,Low,0,0,Female,White,29,0,Medium,2.68,Employed,Employed,Herpetologist,Engineering,59604.0,Des Moines,IA,Midwest,0,,8.0,1.0
dbc017b4-3b70-4f0d-80e9-a75faa07a4b3,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2018,2022,2.76,2.66,2.73,140,0,None,0,0,Non-binary,Hispanic,25,0,Low,2.27,Employed,Employed,Plant breeder/geneticist,Nonprofit,35457.0,Decatur,IL,Midwest,0,,8.0,1.0
c06d0765-4f17-4029-b1a6-bcf7af3e24a7,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2020,2024,1.87,1.94,1.99,122,0,High,0,1,Non-binary,Black,22,0,High,2.87,Employed,Employed,Public librarian,Nonprofit,48828.0,St. Louis,MO,Midwest,0,,9.0,1.0
7afb82a1-7187-48e9-9866-841aa3c490b3,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2017,2021,2.22,2.02,2.42,124,0,Medium,0,0,Female,Asian,22,0,Medium,3.19,Employed,Employed,Analytical chemist,Media,38460.0,Naperville,IL,Midwest,0,,6.0,0.0
a026c60c-0911-46e7-9f52-bbbcc9faaef7,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2017,2021,2.38,2.51,2.55,136,0,Low,0,0,Non-binary,White,26,0,Medium,3.09,Employed,Employed,"Nurse, adult",Arts,33391.0,Rockford,IL,Midwest,0,,10.0,0.0
b02edde1-91e6-4859-941e-7bec778f8570,University of Illinois Springfield,"Springfield, IL",STEM,2018,2022,2.66,2.66,2.76,140,1,Low,1,0,Male,White,24,1,Medium,2.93,Employed,Employed,Private music teacher,Research,78800.0,Chicago,IL,Midwest,1,STEM,8.0,1.0
8ac34622-85c9-4e0e-be16-e995452514aa,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2018,2022,2.3,2.1,1.78,123,0,High,0,1,Male,Asian,27,1,Medium,2.36,Employed,Employed,"Surveyor, planning and development",Nonprofit,52282.0,Minneapolis,MN,Midwest,0,,7.0,1.0
62f42c21-bc0c-44aa-a19c-918e2c4560bb,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2017,2021,2.19,2.01,2.29,139,1,Low,0,0,Male,Asian,22,0,High,3.58,Employed,Employed,Physiological scientist,Arts,47001.0,Naperville,IL,Midwest,0,,7.0,1.0
9176c437-6be4-48af-88ba-92d8731a22c7,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2019,2023,3.02,3.51,3.66,134,0,Medium,0,0,Non-binary,Asian,27,0,Medium,2.52,Employed,Employed,Geoscientist,Media,39232.0,Bloomington,IL,Midwest,0,,9.0,1.0
10c0c33d-1581-424a-9bc4-2e22865deae8,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2020,2024,2.97,2.87,2.72,134,1,High,1,0,Female,Other,24,1,High,2.85,Employed,Employed,Dramatherapist,Research,80111.0,Champaign,IL,Midwest,0,,10.0,1.0
f60b9cb7-ad30-488d-8b1c-805f2369743d,University of Illinois Springfield,"Springfield, IL",STEM,2019,2023,2.54,2.28,2.26,126,0,High,0,0,Female,White,28,1,Medium,3.11,Employed,Employed,"Scientist, physiological",Engineering,66739.0,Champaign,IL,Midwest,0,,6.0,1.0
e27499ec-a378-4e30-ba19-347db1cdd2ae,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,3.63,4.0,4.0,137,0,Medium,0,1,Male,White,24,0,High,2.85,Employed,Employed,Dispensing optician,Higher Education,40345.0,Decatur,IL,Midwest,0,,8.0,0.0
9f774171-1488-41d1-9eb2-e3ce5149378e,University of Illinois Chicago,"Chicago, IL",Business,2016,2020,2.81,3.17,2.9,120,1,Low,0,0,Female,Hispanic,29,1,Low,2.56,Employed,Employed,Police officer,Finance,64189.0,Decatur,IL,Midwest,0,,6.0,1.0
f2f052ef-f569-4046-9852-0c99117c38f7,University of Illinois Chicago,"Chicago, IL",Health Sciences,2020,2024,2.97,3.23,3.61,136,0,Medium,0,1,Female,White,26,0,Low,2.61,Continuing Education,Continuing Education,,,,,,,0,,,
1bdc6920-1b60-4dc8-b176-c43efe7a6f96,University of Illinois Chicago,"Chicago, IL",Business,2018,2022,2.58,2.5,2.39,137,1,Low,0,0,Non-binary,Asian,23,0,Medium,3.29,Employed,Employed,Astronomer,Marketing,66316.0,Springfield,IL,Midwest,0,,8.0,0.0
6cf8d50d-88db-45a0-aec0-b45c73259094,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2018,2022,3.0,3.85,4.0,138,1,Medium,0,0,Non-binary,Other,29,1,Low,3.39,Employed,Employed,Electrical engineer,Arts,54891.0,Indianapolis,IN,Midwest,1,Arts & Humanities,10.0,0.0
12cb59a5-f0f0-4f5e-a8e4-6baeb50bec65,University of Illinois Chicago,"Chicago, IL",Health Sciences,2017,2021,2.64,2.64,2.98,132,0,Medium,0,0,Male,Asian,28,1,High,2.71,Unemployed,Employed,,,,,,,0,,,
f6988841-04e8-451f-842e-04eca7f8d00a,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2016,2020,2.64,3.07,3.24,129,1,Low,0,1,Non-binary,White,22,0,Low,2.44,Employed,Employed,Analytical chemist,Higher Education,51256.0,Naperville,IL,Midwest,1,Education,8.0,1.0
134b635b-0db9-4673-8a54-d830b1d5a384,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2017,2021,2.41,2.45,2.41,120,1,Medium,0,0,Non-binary,Hispanic,22,0,Low,2.68,Employed,Employed,Printmaker,Consulting,67343.0,Bloomington,IL,Midwest,0,,7.0,1.0
8696ee54-8855-4dcb-9b3f-8e1ed72fe6c8,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2017,2021,2.53,2.2,2.13,136,0,None,0,0,Female,Black,29,1,Low,3.19,Employed,Employed,Podiatrist,Consulting,55032.0,Rockford,IL,Midwest,0,,9.0,1.0
16916b95-bc2e-429d-9ac3-a0f90cc46307,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2020,2024,2.97,2.83,3.23,122,0,Medium,0,1,Female,Other,29,0,High,3.05,Employed,Employed,Translator,Research,65562.0,Champaign,IL,Midwest,0,,8.0,0.0
25156fed-2ccd-4171-9a0d-567ab157747c,University of Illinois Chicago,"Chicago, IL",Arts & Humanities,2020,2024,3.13,2.84,3.07,125,1,None,0,1,Non-binary,Hispanic,27,1,High,2.7,Employed,Employed,Multimedia specialist,Media,55639.0,Springfield,IL,Midwest,0,,9.0,0.0
9f4be1f4-1a67-45af-b821-6b2a240adb47,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2017,2021,3.08,3.25,2.89,129,1,None,0,1,Male,Hispanic,24,0,Low,2.92,Employed,Employed,"Programmer, systems",Marketing,64381.0,Naperville,IL,Midwest,0,,9.0,0.0
a795ea52-e90e-4d52-af70-f02006e7a120,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2017,2021,2.35,2.12,2.48,133,1,Medium,0,0,Non-binary,Black,22,1,Low,2.77,Employed,Employed,Air cabin crew,K-12,34766.0,Naperville,IL,Midwest,0,,9.0,0.0
1bf5b0b2-1715-4ea3-9279-b887a61ff4c3,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2016,2020,2.98,3.0,3.55,122,1,Low,1,0,Non-binary,Other,22,1,Low,3.16,Employed,Employed,"Presenter, broadcasting",Technology,80360.0,Naperville,IL,Midwest,0,,8.0,1.0
be457ba3-d75b-416a-8157-abbaff54f3d1,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2018,2022,2.33,2.58,2.82,133,0,None,0,1,Non-binary,Other,29,0,Medium,3.56,Employed,Employed,Chief Marketing Officer,Pharma,55552.0,Chicago,IL,Midwest,0,,10.0,1.0
8c10b8d5-c158-414a-84d1-7cb2b6ba56d1,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2018,2022,2.87,3.08,3.01,139,0,None,1,0,Female,Black,23,0,High,2.95,Employed,Employed,Gaffer,Consulting,56406.0,Indianapolis,IN,Midwest,0,,9.0,1.0
2c08ff7d-1e88-4128-b32f-eb4842383aef,University of Illinois Springfield,"Springfield, IL",Education,2019,2023,2.45,2.24,3.06,129,0,Medium,0,0,Male,Black,27,0,Medium,2.55,Employed,Employed,Visual merchandiser,Higher Education,46959.0,Bloomington,IL,Midwest,0,,7.0,1.0
2b4d538d-3343-4de2-a18d-3c33b1d9dec6,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2016,2020,2.82,3.41,3.31,133,1,Medium,1,1,Male,Other,23,0,Medium,2.63,Employed,Employed,"Lecturer, further education",Engineering,74368.0,Indianapolis,IN,Midwest,0,,9.0,1.0
463b16ca-413a-4d56-9032-69264a571221,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2016,2020,2.58,2.7,2.51,136,0,High,0,1,Male,White,23,1,Low,2.97,Employed,Employed,"Engineer, communications",Nonprofit,42741.0,Champaign,IL,Midwest,0,,6.0,1.0
7e38f4bf-0a44-4d5e-8459-4aa35cb75a15,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2016,2020,3.08,3.16,3.82,133,1,Low,0,0,Female,Black,29,1,Low,3.09,Employed,Employed,"Scientist, research (physical sciences)",Pharma,63214.0,Springfield,IL,Midwest,1,Health Sciences,9.0,0.0
fc21b849-48f1-4482-9ede-b9d6e58ff47a,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2019,2023,3.2,2.47,2.7,135,0,Medium,0,0,Non-binary,Black,29,0,Low,3.3,Unemployed,Unemployed,,,,,,,0,,,
2675eca0-aaa4-45d1-bb9e-c45c578c180c,University of Illinois Chicago,"Chicago, IL",Business,2017,2021,2.23,2.38,2.84,133,0,Medium,0,0,Male,White,25,1,High,3.76,Employed,Employed,Financial manager,Finance,55737.0,Rockford,IL,Midwest,0,,9.0,1.0
603b7f5f-5c26-4fa8-804e-b6811bcde6c4,University of Illinois Chicago,"Chicago, IL",Education,2016,2020,2.6,3.03,3.25,124,0,Medium,0,0,Female,Asian,27,0,High,2.93,Employed,Employed,Museum education officer,Higher Education,40252.0,Minneapolis,MN,Midwest,0,,10.0,0.0
86af1c0e-04cf-47c2-93c1-d0d8d344aed1,University of Illinois Springfield,"Springfield, IL",Business,2019,2023,2.39,2.6,3.07,131,0,Low,0,0,Female,White,24,0,High,3.1,Employed,Employed,Community development worker,Consulting,51569.0,Chicago,IL,Midwest,0,,8.0,0.0
ab168cb0-38b2-459b-84f9-bf7d2daf6b38,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2016,2020,2.16,2.38,2.89,139,0,Medium,1,1,Male,Asian,28,0,Medium,2.56,Employed,Employed,Immunologist,Nonprofit,33959.0,Milwaukee,WI,Midwest,0,,10.0,0.0
5b48027d-87e4-430f-aa30-feba48628cd3,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2018,2022,2.6,2.79,3.44,135,1,High,1,1,Non-binary,Hispanic,28,1,Low,2.83,Employed,Employed,"Surveyor, planning and development",K-12,46595.0,Springfield,IL,Midwest,1,Education,8.0,1.0
ef741f79-bea4-4a77-a0aa-2c73b3bc40b8,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2020,2024,3.37,3.51,3.76,140,1,Medium,0,0,Non-binary,Asian,23,1,Low,3.33,Employed,Employed,"Designer, multimedia",Nonprofit,46021.0,Champaign,IL,Midwest,0,,9.0,1.0
2087d5fa-d8c7-40b4-b4c8-5ee47cd6b068,University of Illinois Chicago,"Chicago, IL",Business,2016,2020,3.46,3.57,3.9,137,0,Medium,0,0,Male,Hispanic,27,1,Medium,3.53,Employed,Employed,Bookseller,Marketing,55658.0,Peoria,IL,Midwest,0,,10.0,1.0
5aef08bd-6118-4a96-83ef-5e39987a4e06,University of Illinois Springfield,"Springfield, IL",Health Sciences,2019,2023,2.75,2.8,2.88,131,1,Low,0,0,Female,Black,28,0,Medium,3.55,Employed,Employed,Museum/gallery conservator,Healthcare,55199.0,Chicago,IL,Midwest,0,,6.0,1.0
276bc8ad-094f-450e-88b9-f0d08dcd153d,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2017,2021,2.84,3.38,3.03,129,0,None,0,0,Non-binary,Asian,25,0,Low,2.6,Employed,Employed,"Librarian, public",K-12,43938.0,Naperville,IL,Midwest,0,,8.0,0.0
a753a4ab-4029-4204-b5ff-b34a47df0b6d,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2019,2023,2.85,2.76,2.7,131,1,None,0,0,Male,White,24,0,High,2.6,Employed,Employed,"Horticulturist, amenity",Technology,86047.0,Naperville,IL,Midwest,0,,10.0,1.0
db0bfc55-48a2-4aa2-a6c1-090f8fb676c1,University of Illinois Springfield,"Springfield, IL",STEM,2020,2024,3.36,4.0,3.76,126,0,High,0,1,Male,Hispanic,24,0,Low,3.17,Employed,Employed,Community arts worker,Technology,66889.0,Atlanta,GA,South,1,STEM,9.0,1.0
ff830315-8670-4c6c-aeff-6b230294c566,University of Illinois Chicago,"Chicago, IL",Education,2016,2020,2.46,2.79,2.72,126,1,High,0,1,Female,Hispanic,26,0,Low,3.53,Employed,Employed,Film/video editor,Higher Education,44498.0,Decatur,IL,Midwest,0,,8.0,0.0
98c5948d-70c8-4241-991c-7fb46a5bfd28,University of Illinois Springfield,"Springfield, IL",Arts & Humanities,2020,2024,3.47,3.7,3.29,122,1,High,1,0,Female,Other,23,1,High,2.39,Employed,Employed,"Producer, television/film/video",Media,45674.0,Bloomington,IL,Midwest,0,,6.0,1.0
ab2a48db-db39-43f7-91ff-a90411a6ffd8,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2020,2024,3.01,3.26,3.24,127,1,High,0,1,Non-binary,Asian,23,1,High,3.32,Employed,Employed,"Production designer, theatre/television/film",Pharma,70316.0,Champaign,IL,Midwest,0,,8.0,1.0
cf573b1a-a33d-4c8d-835c-4419cd3e364f,University of Illinois Springfield,"Springfield, IL",Education,2020,2024,2.84,2.68,2.77,128,1,None,0,0,Female,Black,29,0,Medium,2.59,Employed,Employed,Corporate treasurer,Higher Education,49561.0,Rockford,IL,Midwest,0,,10.0,1.0
127e6d1b-b980-49ca-b5ac-92f1280c11da,University of Illinois Chicago,"Chicago, IL",Education,2018,2022,2.56,2.13,2.68,121,0,Low,0,1,Female,Hispanic,25,0,Medium,2.95,Unemployed,Unemployed,,,,,,,0,,,
57439a52-37ee-461b-9c12-e12f5a095fe7,University of Illinois Chicago,"Chicago, IL",STEM,2020,2024,2.41,2.33,2.9,124,0,Low,0,0,Male,Black,29,0,Low,3.01,Continuing Education,Continuing Education,,,,,,,0,,,
5d1d0628-550b-4427-bd5c-416dd47ca777,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2020,2024,2.69,2.9,2.87,128,1,Medium,0,0,Male,Other,29,1,High,3.53,Employed,Employed,Dietitian,Pharma,61704.0,Springfield,IL,Midwest,0,,9.0,0.0
3b754a10-5c21-482b-9433-3e9513f70ba1,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2018,2022,2.47,2.43,2.74,140,0,High,0,0,Female,Other,22,0,Low,3.63,Unemployed,Employed,,,,,,,0,,,
257026a0-647f-4e66-939f-4f4f73f53ee1,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Business,2020,2024,2.12,2.1,2.47,123,1,None,0,1,Male,Other,23,1,Medium,2.51,Employed,Employed,Naval architect,Marketing,62699.0,Bloomington,IL,Midwest,0,,10.0,1.0
8614b273-db23-44d4-85be-d0463365a11c,University of Illinois Springfield,"Springfield, IL",STEM,2018,2022,2.59,2.45,2.62,139,0,High,0,0,Non-binary,Hispanic,24,0,Low,2.87,Continuing Education,Continuing Education,,,,,,,0,,,
9e38c4b3-d537-4ff7-af0b-e19ed7ba75fd,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",STEM,2018,2022,2.77,3.19,2.74,130,0,None,0,0,Male,Other,22,1,Low,3.06,Employed,Employed,"Editor, magazine features",Research,71911.0,Decatur,IL,Midwest,0,,8.0,1.0
5f3dd7f5-7497-45a2-884d-43717404dd73,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Health Sciences,2018,2022,2.13,1.88,1.5,133,1,Low,0,0,Non-binary,Other,28,1,Medium,2.7,Employed,Employed,Holiday representative,Pharma,57143.0,Springfield,IL,Midwest,0,,9.0,1.0
5cd7e6a2-488b-4f82-ab81-24741a07de7c,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Education,2018,2022,2.63,2.47,2.2,125,0,High,0,0,Female,Asian,27,1,Low,3.07,Employed,Employed,Lobbyist,K-12,39828.0,Springfield,IL,Midwest,0,,9.0,1.0
aac0c138-c1d2-4758-ab84-09fd21276f8c,University of Illinois Springfield,"Springfield, IL",Education,2019,2023,2.21,2.37,2.81,122,0,Medium,0,0,Non-binary,White,23,1,Low,3.14,Employed,Employed,Press photographer,K-12,45639.0,Louisville,KY,South,0,,10.0,0.0
447a6f42-f680-43e0-8625-f74974fc6784,University of Illinois Urbana-Champaign,"Urbana-Champaign, IL",Arts & Humanities,2019,2023,2.79,3.39,3.62,120,1,Low,0,0,Non-binary,Black,28,1,Medium,3.31,Employed,Employed,Petroleum engineer,Media,51061.0,Champaign,IL,Midwest,0,,9.0,1.0
df16afb8-0930-4568-af02-d8e0007689cb,University of Illinois Springfield,"Springfield, IL",Education,2020,2024,2.78,2.57,2.73,129,1,Low,0,0,Non-binary,White,29,0,Low,3.31,Employed,Employed,Legal secretary,Higher Education,55318.0,Denver,CO,West,0,,7.0,1.0
ca94dd3b-dee9-4419-aebb-5885e60be82a,University of Illinois Chicago,"Chicago, IL",STEM,2016,2020,2.75,2.48,2.76,135,0,High,0,0,Female,Hispanic,22,0,Low,2.66,Employed,Employed,Geographical information systems officer,Research,63019.0,Detroit,MI,Midwest,0,,6.0,1.0
872deaae-1789-4c6c-b68b-bd5d6f9ea734,University of Illinois Chicago,"Chicago, IL",Education,2018,2022,2.39,2.72,3.16,131,0,Low,0,1,Male,White,28,0,Medium,2.58,Employed,Employed,Chartered management accountant,Higher Education,45578.0,Des Moines,IA,Midwest,1,Education,8.0,1.0
